"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"136820846181363712","136819078882009089","16419213","2011-11-16 15:00:06 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@chaseswindler well done.","","","",""
"136641434697732096","136604252800954368","10049592","2011-11-16 03:07:11 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@quintesant @nickbalcombe you may not believe this, but the 5x5 is actually easier than 4x4. Lack of center piece kills the pattern.","","","",""
"136580895980265472","136579070254260225","665313","2011-11-15 23:06:37 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@rfelix I SAID OOPS.","","","",""
"136575758578630656","","","2011-11-15 22:46:12 +0000","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Only thing I've eaten today. Oops. http://t.co/CzIRyEmO","","","","http://instagr.am/p/UUo1L/"
"136544010293608449","136540745522880512","16419213","2011-11-15 20:40:03 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@davidlink ALL OF THE FRIED THINGS. (cc: @chaseswindler)","","","",""
"136527376803840000","","","2011-11-15 19:33:57 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @lporter: Life's ambition? To create.  http://t.co/SIA4IFVS","","","","http://bit.ly/sujyDn"
"136512469521793026","136486948016635904","12799622","2011-11-15 18:34:43 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@Worshipcity Yeah, I have a paid account. Rdio & Spotify both have caps on free listening :-/ Cheaper than buying on iTunes!","","","",""
"136265249794953216","","","2011-11-15 02:12:21 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","So excited, @gabrielleeee & I are going to Sri Lanka & Thailand in January, and you can help! http://t.co/ETLEgLJ6 for info!","","","","http://cl.ly/Bop8"
"136191746005676032","136191151685369856","5215","2011-11-14 21:20:17 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@naveen Gross! I'm sure you're covered, but I'm willing to lend a hand. We love WordPress at @HivemindLabs!","","","",""
"136185784842727424","","5215","2011-11-14 20:56:35 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@naveen (previous link was your site /stream/ )","","","",""
"136182705149837313","","5215","2011-11-14 20:44:21 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@naveen Just a heads-up, http://t.co/qKzZjmki seems to need a little server upgrade love!","","","","http://naveenium.com/stream/"
"136177538811707393","136175736288587778","12799622","2011-11-14 20:23:49 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@Worshipcity Also glad to see you on @Rdio ;)","","","",""
"136176775330926592","136175736288587778","12799622","2011-11-14 20:20:47 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@Worshipcity At the bottom of ""Your Queue"" is the ""Station"" setting, it controls what plays when nothing is specified. http://t.co/xfnMft3O","","","","http://cl.ly/BnEG"
"136170410411704322","","","2011-11-14 19:55:30 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Less that a day of beta use and I already know http://t.co/JFN7uj23 is going to be awesome.","","","","http://hngry.com/"
"136159758871830529","136157471885639680","12799622","2011-11-14 19:13:10 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@Worshipcity you can change what it plays after a queue runs out! (or play nothing at all!)","","","",""
"135852460077092864","","","2011-11-13 22:52:05 +0000","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Those Swedes.  http://t.co/3AOsX9KW","","","","http://instagr.am/p/UDvCI/"
"135844067895554050","","","2011-11-13 22:18:44 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Alright. @justinbieber's Christmas album is good. REALLY good.","","","",""
"135834574205890560","","","2011-11-13 21:41:00 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @Bbizzle: Dear all iPhone iOS5 users, turn on your read receipts. Thanks. // If it causes trouble, you need to reevaluate some things.","","","",""
"135165165846016000","","","2011-11-12 01:21:01 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Being different is good only if that difference matters.","","","",""
"135102153386770432","135101967948189696","16419213","2011-11-11 21:10:38 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@chaseswindler  -_-","","","",""
"135101746010800130","135095661996683264","16419213","2011-11-11 21:09:00 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@chaseswindler Tell me it's not Kinsley.","","","",""
"134779816728727552","","","2011-11-10 23:49:47 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Added to the list of things I don't ever want said about my product: ""Sometimes it works.""","","","",""
"134700651920900096","","","2011-11-10 18:35:12 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Your idea can be built in a weekend, but you haven't had the ambition to build it already? I want nothing to do with you. #startupweekend","","","",""
"134699092352843777","","","2011-11-10 18:29:00 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","No way in the world I'm paying $100 to go meet strangers and give them a share of my ideas two days later. #startupweekend","","","",""
"134696698311213058","134696515376652289","16419213","2011-11-10 18:19:30 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@chaseswindler Discounts in New Orleans, specifically at the W Hotels.  (@founderscard @rfelix)","","","",""
"134696028774473728","","","2011-11-10 18:16:50 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Someone at @FoundersCard has been listening to @rfelix & me. Our wishes have been granted.","","","",""
"134483502740684800","","","2011-11-10 04:12:20 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","""When your work speaks for itself, don't interrupt."" -Henry J. Kaiser","","","",""
"134429587936526336","","","2011-11-10 00:38:06 +0000","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Angela Pino & @danielalmendra doing their thing!  @ Healing Place Annex http://t.co/KzDsKq2O","","","","http://instagr.am/p/Tc5uA/"
"134411561501601793","","","2011-11-09 23:26:28 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","There's no crying in baseball.","","","",""
"134376727697821697","134376210556915712","665313","2011-11-09 21:08:03 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@rfelix Exactly. I've done it all wrong in the past.","","","",""
"134369254337298432","","","2011-11-09 20:38:21 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","This year, I will prioritize Christmas party invites based solely on the expected food quality. Nothing personal. There has to be a system.","","","",""
"134302439066173440","","","2011-11-09 16:12:51 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","http://t.co/6ryz7Gt4 #thankyousteve","","","","http://www.appleinsider.com/articles/11/11/09/adobe_confirms_it_will_no_longer_develop_flash_for_mobile_browsers.html"
"134080977092878336","","113654265","2011-11-09 01:32:50 +0000","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","@gabibob built an incredible dinner for us! I'm the luckiest guy I know!  @ BobNation HQ http://t.co/teH235JG","","","","http://instagr.am/p/TVYHL/"
"134052401983393792","","","2011-11-08 23:39:17 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","First free night with my girl in quite a while, couldn't be more excited! I am a lucky man!","","","",""
"134002074210926593","","","2011-11-08 20:19:18 +0000","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","This one goes out to @davidlink. Get well soon, sir. http://t.co/WxDP5XqN","","","","http://instagr.am/p/TTT5d/"
"133924220412510208","133923866618761217","15396691","2011-11-08 15:09:56 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@Bbizzle Unless it's available at Co-Op, you should probably just pack up and head home.","","","",""
"133710988317962241","133673824079187968","16419232","2011-11-08 01:02:38 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@davidlink YEAAAH! Look out world, #lunchtrust is going to new heights.","","","",""
"133410391739990016","133409144848912384","665313","2011-11-07 05:08:10 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@rfelix @thatsimmonslady I mean I don't think she's a gift to the vocal world, but I dig their style.","","","",""
"133389308878012416","133370669395218433","17984120","2011-11-07 03:44:24 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@thatsimmonslady probably has something to do with how awesome she sounds. Just a guess! :)","","","",""
"133280274862714882","133258818766381057","11913522","2011-11-06 20:31:08 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@CaroleTurner funniest show ever. You're going to be sad when you run out of episodes.","","","",""
"133025339365539840","","","2011-11-06 03:38:07 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @micahnickens: that bama couple they keep showing will break up tonight","133025034246692864","20748294","2011-11-06 03:36:54 +0000",""
"132979845297733632","132979583673835520","11913522","2011-11-06 00:37:20 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@CaroleTurner you'd love it.","","","",""
"132952559555059712","","","2011-11-05 22:48:54 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","""People should not be afraid of their governments. Governments should be afraid of their people."" #remember #v","","","",""
"132866386505637888","","","2011-11-05 17:06:29 +0000","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Yeah, that's my church!  @ Healing Place Church http://t.co/6LM4LhD6","","","","http://instagr.am/p/S2c51/"
"132495781138665472","","23375688","2011-11-04 16:33:50 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@selenagomez @demilevato @mileycyrus @joejonas @nickjonas @kevinjonas we're about to sing Send It On at http://t.co/Kxk48o3e - check it out!","","","","http://livethedreamconference.com/live"
"132468883515904000","","","2011-11-04 14:46:57 +0000","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","My incredible wife, @gabrielleeee, praying at #ltd2011! I love her heart for God & these women! http://t.co/rvYCOLaQ","","","","http://instagr.am/p/SsX3J/"
"132169478028005377","132168875734343681","16419213","2011-11-03 18:57:13 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@chaseswindler oh. Well in that case, message received. I'll buy you coffee someday too.","","","",""
"132169155515387904","132168875734343681","16419213","2011-11-03 18:55:56 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@chaseswindler you aren't on the crew and that isn't an order. Otherwise, good job.","","","",""
"132168659136294912","","","2011-11-03 18:53:58 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Free Starbucks for the first person from the #ltd2011 set up crew to @reply or text me their order.","","","",""
"131563398205931521","131563036023599106","15396691","2011-11-02 02:48:53 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@Bbizzle MAKE YOUR MOVE!","","","",""
"131563171495428097","","","2011-11-02 02:47:59 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","My wife is handling business!","","","",""
"131424609013727235","","","2011-11-01 17:37:23 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Tuesdays were never as fun as they are now with @Rdio. #NewMusicTuesday","","","",""
"131408121980653568","","","2011-11-01 16:31:52 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Less is a feature.","","","",""
"131399755547947009","131386407087390720","665313","2011-11-01 15:58:37 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@davidlink He's right. (cc: @rfelix)","","","",""
"131101959125073923","","25934423","2011-10-31 20:15:17 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@jakebranham is this your doing? http://t.co/WjIWJRzv","","","","http://cl.ly/BQaZ"
"131079132296658944","","","2011-10-31 18:44:35 +0000","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","@kayceemorgan @kshark #paparazzi  http://t.co/Dxaaxlmv","","","","http://instagr.am/p/SOTLd/"
"130809119794937856","","","2011-10-31 00:51:39 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","The crew at the Highland Road Starbucks have the #ltd2011 schedule posted on the wall so they can be ready. Just sayin.","","","",""
"130712513129095168","","","2011-10-30 18:27:46 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","Love/hate. (@ Guitar Center) http://t.co/PNfpTPY1","","","","http://4sq.com/sqUBn1"
"130476966997540864","","","2011-10-30 02:51:47 +0000","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","This is happening.  @ BobNation HQ http://t.co/hC7ukCnT","","","","http://instagr.am/p/R_Ak-/"
"130470467617296384","130468451394387969","665313","2011-10-30 02:25:58 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@rfelix yeah, the dogs are the weakest part. Their chili and grilled cheese is pretty rocking.","","","",""
"130428640306536448","","","2011-10-29 23:39:45 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @CNETNews: Possible culprit and a possible temporary fix found for iPhone 4S battery-drain problem http://t.co/0smS4AwW","130426532610052097","819800","2011-10-29 23:31:23 +0000","http://cnet.co/rTmrus,http://cnet.co/rTmrus"
"130426994084151296","","","2011-10-29 23:33:13 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","There is an uncomfortably high number of fire extinguishers at Forever21. Someone knows something.","","","",""
"130406403960610820","130364725367287811","16419213","2011-10-29 22:11:24 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@chaseswindler how is that possible? You've had that phone for as long as I did, right?","","","",""
"130377472389808130","","","2011-10-29 20:16:26 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","This guy is the man when it comes to custom jewelry. (@ Saunders Lux Jeweler) http://t.co/msAsPj64","","","","http://4sq.com/sgcLSl"
"130376612213559296","130369303701762048","15990910","2011-10-29 20:13:01 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@paulmusso Perkins by LSU, Zippy's, Jimmy Johns, all that. You need to go, he's got some great food, and cool outdoor patio.","","","",""
"130350932750897152","","","2011-10-29 18:30:58 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","Saturday date with @gabrielleeee! (@ Frankie's Dawg House) http://t.co/N35eTdvR","","","","http://4sq.com/rZVCyT"
"129995444506988544","","","2011-10-28 18:58:23 +0000","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Tune-up for @gabibob. http://t.co/j7cju1Xp","","","","http://instagr.am/p/Rxvct/"
"129626396623519744","","","2011-10-27 18:31:55 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@vickelly have fun with that! We're just hoping it rains tonight and the temps get below 80*!","","","",""
"129614529175887872","","","2011-10-27 17:44:46 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@vickelly Already??","","","",""
"129287894245457922","","","2011-10-26 20:06:50 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Ok, @hivemindlabs needs an investor solely to bankroll domain purchases. Who's in?","","","",""
"129279903718834176","129274668178878464","16419213","2011-10-26 19:35:05 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@chaseswindler SHOW US.","","","",""
"128921290286440448","","","2011-10-25 19:50:05 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","""Technology should be about more than newest, loudest, prettiest. It should make a difference."" - http://t.co/lPP0Y726","","","","http://nest.com"
"128884638977507329","128875363890761728","42353871","2011-10-25 17:24:27 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@IanHalfpenny yes indeed! Sometimes you gotta pull out the big guns.","","","",""
"128858159124197376","","","2011-10-25 15:39:13 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","""If you don’t make it look beautiful, people don’t cherish it."" -Tony Fadell, iPod Design Team","","","",""
"128644451605291008","","","2011-10-25 01:30:02 +0000","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Practice. http://t.co/CkTDYSzX","","","","http://instagr.am/p/RXAII/"
"128274817794322432","","","2011-10-24 01:01:14 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @stop: Rad idea: make an iPhone case from your own Instagram photos. http://t.co/DRz624PL","127973083054211072","949521","2011-10-23 05:02:15 +0000","http://www.casetagram.com/,http://www.casetagram.com/"
"127471238464536576","","","2011-10-21 19:48:06 +0000","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","The #lunchtrust. @davidlink, @chaseswindler & Nick. http://t.co/rChEyb0Q","","","","http://instagr.am/p/Q7WuO/"
"127185962458550272","127180140299026432","16419213","2011-10-21 00:54:31 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@chaseswindler the weather made me do it.","","","",""
"127175198532317184","","","2011-10-21 00:11:44 +0000","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","This is happening.  http://t.co/59dyk2Qu","","","","http://instagr.am/p/Q11Il/"
"127131464633565184","","","2011-10-20 21:17:57 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @hivemindlabs: Just spoke with a caller from Alabama inquiring about our business cards! @jasonfried & @dhh would be proud, everythin ...","127131364435836928","230930230","2011-10-20 21:17:33 +0000",""
"127092438341926912","127051105409564672","16419213","2011-10-20 18:42:53 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@chaseswindler http://t.co/ZJnmY7lo","","","","http://www.youtube.com/watch?v=s8MDNFaGfT4"
"126423078665322496","","","2011-10-18 22:23:05 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Gumbo. STAT.","","","",""
"126403202294882304","126401700528521217","16419213","2011-10-18 21:04:06 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@chaseswindler You are now becoming a man. A code man. *brofist*","","","",""
"126394037933580288","126389904350515200","16419213","2011-10-18 20:27:41 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@chaseswindler Isn't that your profession? :)","","","",""
"126367588862275585","","","2011-10-18 18:42:35 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @rfelix: Dropbox: The inside story of how founder Drew Houston is kind of an idiot.","126355346200604672","665313","2011-10-18 17:53:56 +0000",""
"126357398339334144","126355520994021376","665313","2011-10-18 18:02:06 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@rfelix nearly 100% less.","","","",""
"126301068589150208","126300450755588096","16419213","2011-10-18 14:18:15 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@chaseswindler Because you are a winner.","","","",""
"126299917974126593","","","2011-10-18 14:13:41 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","The average cup of granola has more calories than a plate of bacon or 8 brownies. #bacon #science","","","",""
"125955212723748864","","","2011-10-17 15:23:57 +0000","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","""Success is getting what you want. Happiness is liking what you get."" @gabrielleeee, I like you! Happy Anniversar http://t.co/Go6iIBUT","","","","http://instagr.am/p/QfNJX/"
"125727100484329472","","","2011-10-17 00:17:31 +0000","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","What's life without a little contrast & color? http://t.co/jYI4h3Sn","","","","http://instagr.am/p/QbT56/"
"125043182856708096","125041154327719936","14844467","2011-10-15 02:59:52 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@stephenwebb haha. Very solid guesses. Tis a MuteMath show.","","","",""
"125033337147502592","","","2011-10-15 02:20:45 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","So many faux hawks. So many converse.","","","",""
"124574931919966208","","20536157","2011-10-13 19:59:12 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@Google Seriously. Thanks for everything. Couldn't do it without you.","","","",""
"124573713604673536","","","2011-10-13 19:54:22 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Hey @Google. Thanks.","","","",""
"124287096197361664","","","2011-10-13 00:55:27 +0000","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","The cool kids. http://t.co/sfBLZgRI","","","","http://instagr.am/p/P9k9N/"
"123860176674619392","123841900858974208","14219675","2011-10-11 20:39:01 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@onedayisaw Out of stock :-\","","","",""
"123837393567629312","","","2011-10-11 19:08:30 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Hat Searchers: I'm not married to it being a SF hat, I'm mostly after the wool texture / color & white lettering!","","","",""
"123837186700345344","123825376815362048","14219675","2011-10-11 19:07:40 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@onedayisaw Very close! Only difference is the bill color, but I may end up settling.","","","",""
"123798979732443137","","","2011-10-11 16:35:51 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","I don't understand why the internet is trying so hard to hide this hat from me.","","","",""
"123760103869517825","","","2011-10-11 14:01:22 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","I'm offering a reward to the person who finds where I can purchase this hat: http://t.co/emh4ijYB","","","","http://cl.ly/Aq9h"
"123745153994342400","","","2011-10-11 13:01:58 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Woot-Off. Now you know.","","","",""
"122719191030702080","","11913522","2011-10-08 17:05:09 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@CaroleTurner Great call on Mr. Taco, very good stuff!","","","",""
"122424411944001536","","","2011-10-07 21:33:49 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Help send @finnygan to Mozambique! -&gt; http://t.co/TuzjzWvj","","","","http://ycs.me/kellyfin"
"122422193819881473","","","2011-10-07 21:25:00 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Oh, hey there #Google #Analytics #Realtime.","","","",""
"122336735685378049","","","2011-10-07 15:45:25 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @MUTEMATH: Armistice Live will be airing tonight at 9PM EST on @Palladia // Yes please.","","","",""
"122330669266386944","122328765715058688","45771317","2011-10-07 15:21:19 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@johnworrel Same to you, sir! Lunch soon.","","","",""
"122321270611251200","122305809450418177","25005241","2011-10-07 14:43:58 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@lane_primeaux Highly suspicious. Reminds me of how I forget to bring shaving equipment when I travel.","","","",""
"121993879863050240","","","2011-10-06 17:03:02 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","""It's really hard to design products by focus groups. A lot of times, people don't know what they want until you show it to them."" -Jobs","","","",""
"121805337404780544","121784542402060289","14081717","2011-10-06 04:33:50 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@pauld2 How was it? Very interested to see it.","","","",""
"121609419166461952","121609179441020928","21007932","2011-10-05 15:35:19 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@JakeMiley Totally real. It's a giveaway, and you have to be invited to sign up for it, but they are giving it to 10 people.","","","",""
"121595958701199360","121583376472883201","16419213","2011-10-05 14:41:50 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@chaseswindler Perhaps you came to the wrong place for sympathy?","","","",""
"121332865773481984","","","2011-10-04 21:16:24 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","Free Dropbox for life? I'll take it! http://t.co/DfffGxsU (@appsumo)","","","","http://appsumo.com/~Kb3k"
"121271712720494592","121268326142967808","11913522","2011-10-04 17:13:24 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@CaroleTurner The argument and theory both came from you, it doesn't prove much that they agree :) (cc: @bbizzle)","","","",""
